ccode,country,cmark,year,polity2,polity2l,instab,anocl,deml
666,ISRAEL,0,1994,9,9,0,0,1
666,ISRAEL,0,1995,9,9,0,0,1
666,ISRAEL,0,1996,9,9,0,0,1
666,ISRAEL,0,1997,9,9,0,0,1
666,ISRAEL,0,1998,9,9,0,0,1
666,ISRAEL,0,1999,10,9,0,0,1
670,SAUDI ARABIA,1,1945,-10,-10,0,0,0
670,SAUDI ARABIA,0,1946,-10,-10,0,0,0
670,SAUDI ARABIA,0,1947,-10,-10,0,0,0
670,SAUDI ARABIA,0,1948,-10,-10,0,0,0
670,SAUDI ARABIA,0,1949,-10,-10,0,0,0
670,SAUDI ARABIA,0,1950,-10,-10,0,0,0
670,SAUDI ARABIA,0,1951,-10,-10,0,0,0
670,SAUDI ARABIA,0,1952,-10,-10,0,0,0
670,SAUDI ARABIA,0,1953,-10,-10,0,0,0
670,SAUDI ARABIA,0,1954,-10,-10,0,0,0
670,SAUDI ARABIA,0,1955,-10,-10,0,0,0
670,SAUDI ARABIA,0,1956,-10,-10,0,0,0
670,SAUDI ARABIA,0,1957,-10,-10,0,0,0
670,SAUDI ARABIA,0,1958,-10,-10,0,0,0
670,SAUDI ARABIA,0,1959,-10,-10,0,0,0
670,SAUDI ARABIA,0,1960,-10,-10,0,0,0
670,SAUDI ARABIA,0,1961,-10,-10,0,0,0
670,SAUDI ARABIA,0,1962,-10,-10,0,0,0
670,SAUDI ARABIA,0,1963,-10,-10,0,0,0
670,SAUDI ARABIA,0,1964,-10,-10,0,0,0
670,SAUDI ARABIA,0,1965,-10,-10,0,0,0
670,SAUDI ARABIA,0,1966,-10,-10,0,0,0
670,SAUDI ARABIA,0,1967,-10,-10,0,0,0
670,SAUDI ARABIA,0,1968,-10,-10,0,0,0
670,SAUDI ARABIA,0,1969,-10,-10,0,0,0
670,SAUDI ARABIA,0,1970,-10,-10,0,0,0
670,SAUDI ARABIA,0,1971,-10,-10,0,0,0
670,SAUDI ARABIA,0,1972,-10,-10,0,0,0
670,SAUDI ARABIA,0,1973,-10,-10,0,0,0
670,SAUDI ARABIA,0,1974,-10,-10,0,0,0
670,SAUDI ARABIA,0,1975,-10,-10,0,0,0
670,SAUDI ARABIA,0,1976,-10,-10,0,0,0
670,SAUDI ARABIA,0,1977,-10,-10,0,0,0
670,SAUDI ARABIA,0,1978,-10,-10,0,0,0
670,SAUDI ARABIA,0,1979,-10,-10,0,0,0
670,SAUDI ARABIA,0,1980,-10,-10,0,0,0
670,SAUDI ARABIA,0,1981,-10,-10,0,0,0
670,SAUDI ARABIA,0,1982,-10,-10,0,0,0
670,SAUDI ARABIA,0,1983,-10,-10,0,0,0
670,SAUDI ARABIA,0,1984,-10,-10,0,0,0
670,SAUDI ARABIA,0,1985,-10,-10,0,0,0
670,SAUDI ARABIA,0,1986,-10,-10,0,0,0
670,SAUDI ARABIA,0,1987,-10,-10,0,0,0
670,SAUDI ARABIA,0,1988,-10,-10,0,0,0
670,SAUDI ARABIA,0,1989,-10,-10,0,0,0
670,SAUDI ARABIA,0,1990,-10,-10,0,0,0
670,SAUDI ARABIA,0,1991,-10,-10,0,0,0
670,SAUDI ARABIA,0,1992,-10,-10,0,0,0
670,SAUDI ARABIA,0,1993,-10,-10,0,0,0
670,SAUDI ARABIA,0,1994,-10,-10,0,0,0
670,SAUDI ARABIA,0,1995,-10,-10,0,0,0
670,SAUDI ARABIA,0,1996,-10,-10,0,0,0
670,SAUDI ARABIA,0,1997,-10,-10,0,0,0
670,SAUDI ARABIA,0,1998,-10,-10,0,0,0
670,SAUDI ARABIA,0,1999,-10,-10,0,0,0
678,YEMEN ARAB REP.,1,1945,-10,-10,0,0,0
678,YEMEN ARAB REP.,0,1946,-9,-10,0,0,0
678,YEMEN ARAB REP.,0,1947,-7,-9,1,0,0
678,YEMEN ARAB REP.,0,1948,-6,-7,1,0,0
678,YEMEN ARAB REP.,0,1949,-6,-6,1,0,0
678,YEMEN ARAB REP.,0,1950,-6,-6,1,0,0
678,YEMEN ARAB REP.,0,1951,-6,-6,0,0,0
678,YEMEN ARAB REP.,0,1952,-6,-6,0,0,0
678,YEMEN ARAB REP.,0,1953,-6,-6,0,0,0
678,YEMEN ARAB REP.,0,1954,-6,-6,0,0,0
678,YEMEN ARAB REP.,0,1955,-6,-6,0,0,0
678,YEMEN ARAB REP.,0,1956,-6,-6,0,0,0
678,YEMEN ARAB REP.,0,1957,-6,-6,0,0,0
678,YEMEN ARAB REP.,0,1958,-6,-6,0,0,0
678,YEMEN ARAB REP.,0,1959,-6,-6,0,0,0
678,YEMEN ARAB REP.,0,1960,-6,-6,0,0,0
678,YEMEN ARAB REP.,0,1961,-6,-6,0,0,0
678,YEMEN ARAB REP.,0,1962,0,-6,0,0,0
678,YEMEN ARAB REP.,0,1963,0,0,1,1,0
678,YEMEN ARAB REP.,0,1964,0,0,1,1,0
678,YEMEN ARAB REP.,0,1965,0,0,1,1,0
678,YEMEN ARAB REP.,0,1966,-3,0,0,1,0
678,YEMEN ARAB REP.,0,1967,-3,-3,1,1,0
678,YEMEN ARAB REP.,0,1968,-3,-3,1,1,0
678,YEMEN ARAB REP.,0,1969,-3,-3,1,1,0
678,YEMEN ARAB REP.,0,1970,-3,-3,0,1,0
678,YEMEN ARAB REP.,0,1971,-3,-3,0,1,0
678,YEMEN ARAB REP.,0,1972,-3,-3,0,1,0
678,YEMEN ARAB REP.,0,1973,-3,-3,0,1,0
678,YEMEN ARAB REP.,0,1974,-4,-3,0,1,0
678,YEMEN ARAB REP.,0,1975,-4,-4,0,1,0
678,YEMEN ARAB REP.,0,1976,-4,-4,0,1,0
678,YEMEN ARAB REP.,0,1977,-6,-4,0,1,0
678,YEMEN ARAB REP.,0,1978,-6,-6,0,0,0
678,YEMEN ARAB REP.,0,1979,-6,-6,0,0,0
678,YEMEN ARAB REP.,0,1980,-6,-6,0,0,0
678,YEMEN ARAB REP.,0,1981,-6,-6,0,0,0
678,YEMEN ARAB REP.,0,1982,-6,-6,0,0,0
678,YEMEN ARAB REP.,0,1983,-6,-6,0,0,0
678,YEMEN ARAB REP.,0,1984,-6,-6,0,0,0
678,YEMEN ARAB REP.,0,1985,-6,-6,0,0,0
678,YEMEN ARAB REP.,0,1986,-6,-6,0,0,0
678,YEMEN ARAB REP.,0,1987,-6,-6,0,0,0
678,YEMEN ARAB REP.,0,1988,-5,-6,0,0,0
678,YEMEN ARAB REP.,0,1989,-5,-5,0,1,0
678,YEMEN ARAB REP.,0,1990,-5,-5,0,1,0
679,YEMEN,1,1990,-5,-5,0,1,0
679,YEMEN,0,1991,-4,-5,1,1,0
679,YEMEN,0,1992,-3,-4,1,1,0
679,YEMEN,0,1993,-2,-3,1,1,0
679,YEMEN,0,1994,-2,-2,1,1,0
679,YEMEN,0,1995,-2,-2,1,1,0
679,YEMEN,0,1996,-2,-2,0,1,0
679,YEMEN,0,1997,-2,-2,0,1,0
679,YEMEN,0,1998,-2,-2,0,1,0
679,YEMEN,0,1999,-2,-2,0,1,0
680,YEMEN PEOP. REP.,1,1967,-5,-5,0,1,0
680,YEMEN PEOP. REP.,0,1968,-5,-5,0,1,0
680,YEMEN PEOP. REP.,0,1969,-5,-5,0,1,0
680,YEMEN PEOP. REP.,0,1970,-6,-5,0,1,0
680,YEMEN PEOP. REP.,0,1971,-6,-6,0,0,0
680,YEMEN PEOP. REP.,0,1972,-6,-6,0,0,0
680,YEMEN PEOP. REP.,0,1973,-6,-6,0,0,0
680,YEMEN PEOP. REP.,0,1974,-7,-6,0,0,0
680,YEMEN PEOP. REP.,0,1975,-7,-7,0,0,0
680,YEMEN PEOP. REP.,0,1976,-7,-7,0,0,0
680,YEMEN PEOP. REP.,0,1977,-7,-7,0,0,0
680,YEMEN PEOP. REP.,0,1978,-8,-7,0,0,0
680,YEMEN PEOP. REP.,0,1979,-8,-8,0,0,0
680,YEMEN PEOP. REP.,0,1980,-8,-8,0,0,0
680,YEMEN PEOP. REP.,0,1981,-8,-8,0,0,0
680,YEMEN PEOP. REP.,0,1982,-8,-8,0,0,0
680,YEMEN PEOP. REP.,0,1983,-8,-8,0,0,0
680,YEMEN PEOP. REP.,0,1984,-8,-8,0,0,0
680,YEMEN PEOP. REP.,0,1985,-8,-8,0,0,0
680,YEMEN PEOP. REP.,0,1986,-7,-8,0,0,0
680,YEMEN PEOP. REP.,0,1987,-7,-7,0,0,0
680,YEMEN PEOP. REP.,0,1988,-7,-7,0,0,0
680,YEMEN PEOP. REP.,0,1989,-7,-7,0,0,0
680,YEMEN PEOP. REP.,0,1990,-7,-7,0,0,0
690,KUWAIT,1,1961,,,0,,
690,KUWAIT,0,1962,,,0,,
690,KUWAIT,0,1963,-8,,,,
690,KUWAIT,0,1964,-8,-8,0,0,0
690,KUWAIT,0,1965,-9,-8,0,0,0
690,KUWAIT,0,1966,-9,-9,0,0,0
690,KUWAIT,0,1967,-9,-9,0,0,0
690,KUWAIT,0,1968,-9,-9,0,0,0
690,KUWAIT,0,1969,-9,-9,0,0,0
690,KUWAIT,0,1970,-9,-9,0,0,0
690,KUWAIT,0,1971,-8,-9,0,0,0
690,KUWAIT,0,1972,-8,-8,0,0,0
690,KUWAIT,0,1973,-8,-8,0,0,0
690,KUWAIT,0,1974,-8,-8,0,0,0
690,KUWAIT,0,1975,-8,-8,0,0,0
690,KUWAIT,0,1976,-10,-8,0,0,0
690,KUWAIT,0,1977,-10,-10,0,0,0
690,KUWAIT,0,1978,-10,-10,0,0,0
690,KUWAIT,0,1979,-10,-10,0,0,0
690,KUWAIT,0,1980,-10,-10,0,0,0
690,KUWAIT,0,1981,-8,-10,0,0,0
690,KUWAIT,0,1982,-8,-8,0,0,0
690,KUWAIT,0,1983,-8,-8,0,0,0
690,KUWAIT,0,1984,-8,-8,0,0,0
690,KUWAIT,0,1985,-8,-8,0,0,0
690,KUWAIT,0,1986,-10,-8,0,0,0
690,KUWAIT,0,1987,-10,-10,0,0,0
690,KUWAIT,0,1988,-10,-10,0,0,0
690,KUWAIT,0,1989,-10,-10,0,0,0
690,KUWAIT,0,1990,,-10,0,0,0
690,KUWAIT,0,1991,-9,,0,,
690,KUWAIT,0,1992,-7,-9,0,0,0
690,KUWAIT,0,1993,-7,-7,0,0,0
690,KUWAIT,0,1994,-7,-7,0,0,0
690,KUWAIT,0,1995,-7,-7,0,0,0
690,KUWAIT,0,1996,-7,-7,0,0,0
690,KUWAIT,0,1997,-7,-7,0,0,0
690,KUWAIT,0,1998,-7,-7,0,0,0
690,KUWAIT,0,1999,-7,-7,0,0,0
692,BAHRAIN,1,1971,-10,-10,0,0,0
692,BAHRAIN,0,1972,-10,-10,0,0,0
692,BAHRAIN,0,1973,-7,-10,0,0,0
692,BAHRAIN,0,1974,-7,-7,1,0,0
692,BAHRAIN,0,1975,-10,-7,1,0,0
692,BAHRAIN,0,1976,-10,-10,1,0,0
692,BAHRAIN,0,1977,-10,-10,1,0,0
692,BAHRAIN,0,1978,-10,-10,1,0,0
692,BAHRAIN,0,1979,-10,-10,0,0,0
692,BAHRAIN,0,1980,-10,-10,0,0,0
692,BAHRAIN,0,1981,-10,-10,0,0,0
692,BAHRAIN,0,1982,-10,-10,0,0,0
692,BAHRAIN,0,1983,-10,-10,0,0,0
692,BAHRAIN,0,1984,-10,-10,0,0,0
692,BAHRAIN,0,1985,-10,-10,0,0,0
692,BAHRAIN,0,1986,-10,-10,0,0,0
692,BAHRAIN,0,1987,-10,-10,0,0,0
692,BAHRAIN,0,1988,-10,-10,0,0,0
692,BAHRAIN,0,1989,-10,-10,0,0,0
692,BAHRAIN,0,1990,-10,-10,0,0,0
692,BAHRAIN,0,1991,-10,-10,0,0,0
692,BAHRAIN,0,1992,-10,-10,0,0,0
692,BAHRAIN,0,1993,-9,-10,0,0,0
692,BAHRAIN,0,1994,-9,-9,0,0,0
692,BAHRAIN,0,1995,-9,-9,0,0,0
692,BAHRAIN,0,1996,-9,-9,0,0,0
692,BAHRAIN,0,1997,-9,-9,0,0,0
692,BAHRAIN,0,1998,-9,-9,0,0,0
692,BAHRAIN,0,1999,-9,-9,0,0,0
696,U. ARAB EMIRATES,1,1971,-8,-8,0,0,0
696,U. ARAB EMIRATES,0,1972,-8,-8,0,0,0
696,U. ARAB EMIRATES,0,1973,-8,-8,0,0,0
696,U. ARAB EMIRATES,0,1974,-8,-8,0,0,0
696,U. ARAB EMIRATES,0,1975,-8,-8,0,0,0
696,U. ARAB EMIRATES,0,1976,-8,-8,0,0,0
696,U. ARAB EMIRATES,0,1977,-8,-8,0,0,0
696,U. ARAB EMIRATES,0,1978,-8,-8,0,0,0
696,U. ARAB EMIRATES,0,1979,-8,-8,0,0,0
696,U. ARAB EMIRATES,0,1980,-8,-8,0,0,0
696,U. ARAB EMIRATES,0,1981,-8,-8,0,0,0
696,U. ARAB EMIRATES,0,1982,-8,-8,0,0,0
696,U. ARAB EMIRATES,0,1983,-8,-8,0,0,0
696,U. ARAB EMIRATES,0,1984,-8,-8,0,0,0
696,U. ARAB EMIRATES,0,1985,-8,-8,0,0,0
696,U. ARAB EMIRATES,0,1986,-8,-8,0,0,0
696,U. ARAB EMIRATES,0,1987,-8,-8,0,0,0
696,U. ARAB EMIRATES,0,1988,-8,-8,0,0,0
696,U. ARAB EMIRATES,0,1989,-8,-8,0,0,0
696,U. ARAB EMIRATES,0,1990,-8,-8,0,0,0
696,U. ARAB EMIRATES,0,1991,-8,-8,0,0,0
696,U. ARAB EMIRATES,0,1992,-8,-8,0,0,0
696,U. ARAB EMIRATES,0,1993,-8,-8,0,0,0
696,U. ARAB EMIRATES,0,1994,-8,-8,0,0,0
696,U. ARAB EMIRATES,0,1995,-8,-8,0,0,0
696,U. ARAB EMIRATES,0,1996,-8,-8,0,0,0
696,U. ARAB EMIRATES,0,1997,-8,-8,0,0,0
696,U. ARAB EMIRATES,0,1998,-8,-8,0,0,0
696,U. ARAB EMIRATES,0,1999,-8,-8,0,0,0
698,OMAN,1,1971,-10,-10,0,0,0
698,OMAN,0,1972,-10,-10,0,0,0
698,OMAN,0,1973,-10,-10,0,0,0
698,OMAN,0,1974,-10,-10,0,0,0
698,OMAN,0,1975,-10,-10,0,0,0
698,OMAN,0,1976,-10,-10,0,0,0
698,OMAN,0,1977,-10,-10,0,0,0
698,OMAN,0,1978,-10,-10,0,0,0
698,OMAN,0,1979,-10,-10,0,0,0
698,OMAN,0,1980,-10,-10,0,0,0
698,OMAN,0,1981,-10,-10,0,0,0
698,OMAN,0,1982,-10,-10,0,0,0
698,OMAN,0,1983,-10,-10,0,0,0
698,OMAN,0,1984,-10,-10,0,0,0
698,OMAN,0,1985,-10,-10,0,0,0
698,OMAN,0,1986,-10,-10,0,0,0
698,OMAN,0,1987,-10,-10,0,0,0
698,OMAN,0,1988,-10,-10,0,0,0
698,OMAN,0,1989,-10,-10,0,0,0
698,OMAN,0,1990,-10,-10,0,0,0
698,OMAN,0,1991,-9,-10,0,0,0
698,OMAN,0,1992,-9,-9,0,0,0
698,OMAN,0,1993,-9,-9,0,0,0
698,OMAN,0,1994,-9,-9,0,0,0
698,OMAN,0,1995,-9,-9,0,0,0
698,OMAN,0,1996,-9,-9,0,0,0
698,OMAN,0,1997,-9,-9,0,0,0
698,OMAN,0,1998,-9,-9,0,0,0
698,OMAN,0,1999,-9,-9,0,0,0
700,AFGHANISTAN,1,1945,-10,-10,0,0,0
700,AFGHANISTAN,0,1946,-10,-10,0,0,0
700,AFGHANISTAN,0,1947,-10,-10,0,0,0
700,AFGHANISTAN,0,1948,-10,-10,0,0,0
700,AFGHANISTAN,0,1949,-10,-10,0,0,0
700,AFGHANISTAN,0,1950,-10,-10,0,0,0
700,AFGHANISTAN,0,1951,-10,-10,0,0,0
700,AFGHANISTAN,0,1952,-10,-10,0,0,0
700,AFGHANISTAN,0,1953,-10,-10,0,0,0
700,AFGHANISTAN,0,1954,-10,-10,0,0,0
700,AFGHANISTAN,0,1955,-10,-10,0,0,0
700,AFGHANISTAN,0,1956,-10,-10,0,0,0
700,AFGHANISTAN,0,1957,-10,-10,0,0,0
700,AFGHANISTAN,0,1958,-10,-10,0,0,0
700,AFGHANISTAN,0,1959,-10,-10,0,0,0
700,AFGHANISTAN,0,1960,-10,-10,0,0,0
700,AFGHANISTAN,0,1961,-10,-10,0,0,0
700,AFGHANISTAN,0,1962,-10,-10,0,0,0
700,AFGHANISTAN,0,1963,-10,-10,0,0,0
700,AFGHANISTAN,0,1964,-7,-10,0,0,0
700,AFGHANISTAN,0,1965,-7,-7,1,0,0
700,AFGHANISTAN,0,1966,-7,-7,1,0,0
700,AFGHANISTAN,0,1967,-7,-7,1,0,0
700,AFGHANISTAN,0,1968,-7,-7,0,0,0
700,AFGHANISTAN,0,1969,-7,-7,0,0,0
700,AFGHANISTAN,0,1970,-7,-7,0,0,0
700,AFGHANISTAN,0,1971,-7,-7,0,0,0
700,AFGHANISTAN,0,1972,-7,-7,0,0,0
700,AFGHANISTAN,0,1973,-7,-7,0,0,0
700,AFGHANISTAN,0,1974,-7,-7,0,0,0
700,AFGHANISTAN,0,1975,-7,-7,0,0,0
700,AFGHANISTAN,0,1976,-7,-7,0,0,0
700,AFGHANISTAN,0,1977,-7,-7,0,0,0
700,AFGHANISTAN,0,1978,0,-7,0,0,0
700,AFGHANISTAN,0,1979,-7,0,1,1,0
700,AFGHANISTAN,0,1980,-7,-7,1,0,0
700,AFGHANISTAN,0,1981,-7,-7,1,0,0
700,AFGHANISTAN,0,1982,-7,-7,1,0,0
700,AFGHANISTAN,0,1983,-7,-7,0,0,0
700,AFGHANISTAN,0,1984,-7,-7,0,0,0
700,AFGHANISTAN,0,1985,-7,-7,0,0,0
700,AFGHANISTAN,0,1986,-7,-7,0,0,0
700,AFGHANISTAN,0,1987,-7,-7,0,0,0
700,AFGHANISTAN,0,1988,-7,-7,0,0,0
700,AFGHANISTAN,0,1989,-8,-7,0,0,0
700,AFGHANISTAN,0,1990,-8,-8,0,0,0
700,AFGHANISTAN,0,1991,-8,-8,0,0,0
700,AFGHANISTAN,0,1992,0,-8,0,0,0
700,AFGHANISTAN,0,1993,0,0,1,1,0
700,AFGHANISTAN,0,1994,0,0,1,1,0
700,AFGHANISTAN,0,1995,0,0,1,1,0
700,AFGHANISTAN,0,1996,-7,0,1,1,0
700,AFGHANISTAN,0,1997,-7,-7,1,0,0
700,AFGHANISTAN,0,1998,-7,-7,1,0,0
700,AFGHANISTAN,0,1999,-7,-7,1,0,0
701,TURKMENISTAN,1,1991,-8,-8,0,0,0
701,TURKMENISTAN,0,1992,-9,-8,0,0,0
701,TURKMENISTAN,0,1993,-9,-9,0,0,0
701,TURKMENISTAN,0,1994,-9,-9,0,0,0
701,TURKMENISTAN,0,1995,-9,-9,0,0,0
701,TURKMENISTAN,0,1996,-9,-9,0,0,0
701,TURKMENISTAN,0,1997,-9,-9,0,0,0
701,TURKMENISTAN,0,1998,-9,-9,0,0,0
701,TURKMENISTAN,0,1999,-9,-9,0,0,0
702,TAJIKISTAN,1,1991,-2,-2,0,1,0
702,TAJIKISTAN,0,1992,-6,-2,0,1,0
702,TAJIKISTAN,0,1993,-6,-6,1,0,0
702,TAJIKISTAN,0,1994,-6,-6,1,0,0
702,TAJIKISTAN,0,1995,-6,-6,1,0,0
702,TAJIKISTAN,0,1996,-6,-6,0,0,0
702,TAJIKISTAN,0,1997,-5,-6,0,0,0
702,TAJIKISTAN,0,1998,-1,-5,0,1,0
702,TAJIKISTAN,0,1999,-1,-1,1,1,0
703,KYRGYZSTAN,1,1991,-3,-3,0,1,0
703,KYRGYZSTAN,0,1992,-3,-3,0,1,0
703,KYRGYZSTAN,0,1993,-3,-3,0,1,0
703,KYRGYZSTAN,0,1994,-3,-3,0,1,0
703,KYRGYZSTAN,0,1995,-3,-3,0,1,0
703,KYRGYZSTAN,0,1996,-3,-3,0,1,0
703,KYRGYZSTAN,0,1997,-3,-3,0,1,0
703,KYRGYZSTAN,0,1998,-3,-3,0,1,0
703,KYRGYZSTAN,0,1999,-3,-3,0,1,0
704,UZBEKISTAN,1,1991,-9,-9,0,0,0
704,UZBEKISTAN,0,1992,-9,-9,0,0,0
704,UZBEKISTAN,0,1993,-9,-9,0,0,0
704,UZBEKISTAN,0,1994,-9,-9,0,0,0
704,UZBEKISTAN,0,1995,-9,-9,0,0,0
704,UZBEKISTAN,0,1996,-9,-9,0,0,0
704,UZBEKISTAN,0,1997,-9,-9,0,0,0
704,UZBEKISTAN,0,1998,-9,-9,0,0,0
704,UZBEKISTAN,0,1999,-9,-9,0,0,0
705,KAZAKHSTAN,1,1991,-3,-3,0,1,0
705,KAZAKHSTAN,0,1992,-3,-3,0,1,0
705,KAZAKHSTAN,0,1993,-3,-3,0,1,0
705,KAZAKHSTAN,0,1994,-3,-3,0,1,0
705,KAZAKHSTAN,0,1995,-4,-3,0,1,0
705,KAZAKHSTAN,0,1996,-4,-4,0,1,0
705,KAZAKHSTAN,0,1997,-4,-4,0,1,0
705,KAZAKHSTAN,0,1998,-4,-4,0,1,0
705,KAZAKHSTAN,0,1999,-4,-4,0,1,0
710,CHINA,1,1945,,,0,,
710,CHINA,0,1946,-5,,0,,
710,CHINA,0,1947,-5,-5,0,1,0
710,CHINA,0,1948,-5,-5,0,1,0
710,CHINA,0,1949,-8,-5,0,1,0
710,CHINA,0,1950,-8,-8,1,0,0
710,CHINA,0,1951,-8,-8,1,0,0
710,CHINA,0,1952,-8,-8,1,0,0
710,CHINA,0,1953,-8,-8,0,0,0
710,CHINA,0,1954,-8,-8,0,0,0
710,CHINA,0,1955,-8,-8,0,0,0
710,CHINA,0,1956,-8,-8,0,0,0
710,CHINA,0,1957,-8,-8,0,0,0
710,CHINA,0,1958,-8,-8,0,0,0
710,CHINA,0,1959,-8,-8,0,0,0
710,CHINA,0,1960,-8,-8,0,0,0
710,CHINA,0,1961,-8,-8,0,0,0
710,CHINA,0,1962,-8,-8,0,0,0
710,CHINA,0,1963,-8,-8,0,0,0
710,CHINA,0,1964,-8,-8,0,0,0
710,CHINA,0,1965,-8,-8,0,0,0
710,CHINA,0,1966,-9,-8,0,0,0
710,CHINA,0,1967,-9,-9,0,0,0
710,CHINA,0,1968,-9,-9,0,0,0
710,CHINA,0,1969,-8,-9,0,0,0
710,CHINA,0,1970,-8,-8,0,0,0
710,CHINA,0,1971,-8,-8,0,0,0
710,CHINA,0,1972,-8,-8,0,0,0
710,CHINA,0,1973,-8,-8,0,0,0
710,CHINA,0,1974,-8,-8,0,0,0
710,CHINA,0,1975,-8,-8,0,0,0
710,CHINA,0,1976,-7,-8,0,0,0
710,CHINA,0,1977,-7,-7,0,0,0
710,CHINA,0,1978,-7,-7,0,0,0
710,CHINA,0,1979,-7,-7,0,0,0
710,CHINA,0,1980,-7,-7,0,0,0
710,CHINA,0,1981,-7,-7,0,0,0
710,CHINA,0,1982,-7,-7,0,0,0
710,CHINA,0,1983,-7,-7,0,0,0
710,CHINA,0,1984,-7,-7,0,0,0
710,CHINA,0,1985,-7,-7,0,0,0
710,CHINA,0,1986,-7,-7,0,0,0
710,CHINA,0,1987,-7,-7,0,0,0
710,CHINA,0,1988,-7,-7,0,0,0
710,CHINA,0,1989,-7,-7,0,0,0
710,CHINA,0,1990,-7,-7,0,0,0
710,CHINA,0,1991,-7,-7,0,0,0
710,CHINA,0,1992,-7,-7,0,0,0
710,CHINA,0,1993,-7,-7,0,0,0
710,CHINA,0,1994,-7,-7,0,0,0
710,CHINA,0,1995,-7,-7,0,0,0
710,CHINA,0,1996,-7,-7,0,0,0
710,CHINA,0,1997,-7,-7,0,0,0
710,CHINA,0,1998,-7,-7,0,0,0
710,CHINA,0,1999,-7,-7,0,0,0
712,MONGOLIA,1,1945,-9,-9,0,0,0
712,MONGOLIA,0,1946,-9,-9,0,0,0
712,MONGOLIA,0,1947,-9,-9,0,0,0
712,MONGOLIA,0,1948,-9,-9,0,0,0
712,MONGOLIA,0,1949,-9,-9,0,0,0
712,MONGOLIA,0,1950,-9,-9,0,0,0
712,MONGOLIA,0,1951,-9,-9,0,0,0
712,MONGOLIA,0,1952,-7,-9,0,0,0
712,MONGOLIA,0,1953,-7,-7,0,0,0
712,MONGOLIA,0,1954,-7,-7,0,0,0
712,MONGOLIA,0,1955,-7,-7,0,0,0
712,MONGOLIA,0,1956,-7,-7,0,0,0
712,MONGOLIA,0,1957,-7,-7,0,0,0
712,MONGOLIA,0,1958,-7,-7,0,0,0
712,MONGOLIA,0,1959,-7,-7,0,0,0
712,MONGOLIA,0,1960,-7,-7,0,0,0
712,MONGOLIA,0,1961,-7,-7,0,0,0
712,MONGOLIA,0,1962,-7,-7,0,0,0
712,MONGOLIA,0,1963,-7,-7,0,0,0
712,MONGOLIA,0,1964,-7,-7,0,0,0
712,MONGOLIA,0,1965,-7,-7,0,0,0
712,MONGOLIA,0,1966,-7,-7,0,0,0
712,MONGOLIA,0,1967,-7,-7,0,0,0
712,MONGOLIA,0,1968,-7,-7,0,0,0
712,MONGOLIA,0,1969,-7,-7,0,0,0
712,MONGOLIA,0,1970,-7,-7,0,0,0
712,MONGOLIA,0,1971,-7,-7,0,0,0
712,MONGOLIA,0,1972,-7,-7,0,0,0
712,MONGOLIA,0,1973,-7,-7,0,0,0
712,MONGOLIA,0,1974,-7,-7,0,0,0
712,MONGOLIA,0,1975,-7,-7,0,0,0
712,MONGOLIA,0,1976,-7,-7,0,0,0
712,MONGOLIA,0,1977,-7,-7,0,0,0
712,MONGOLIA,0,1978,-7,-7,0,0,0
712,MONGOLIA,0,1979,-7,-7,0,0,0
712,MONGOLIA,0,1980,-7,-7,0,0,0
712,MONGOLIA,0,1981,-7,-7,0,0,0
712,MONGOLIA,0,1982,-7,-7,0,0,0
712,MONGOLIA,0,1983,-7,-7,0,0,0
712,MONGOLIA,0,1984,-7,-7,0,0,0
712,MONGOLIA,0,1985,-7,-7,0,0,0
712,MONGOLIA,0,1986,-7,-7,0,0,0
712,MONGOLIA,0,1987,-7,-7,0,0,0
712,MONGOLIA,0,1988,-7,-7,0,0,0
712,MONGOLIA,0,1989,-7,-7,0,0,0
712,MONGOLIA,0,1990,2,-7,0,0,0
712,MONGOLIA,0,1991,2,2,1,1,0
712,MONGOLIA,0,1992,9,2,1,1,0
712,MONGOLIA,0,1993,9,9,1,0,1
712,MONGOLIA,0,1994,9,9,1,0,1
712,MONGOLIA,0,1995,9,9,1,0,1
712,MONGOLIA,0,1996,10,9,0,0,1
712,MONGOLIA,0,1997,10,10,0,0,1
712,MONGOLIA,0,1998,10,10,0,0,1
712,MONGOLIA,0,1999,10,10,0,0,1
713,TAIWAN,1,1949,-8,-8,0,0,0
713,TAIWAN,0,1950,-8,-8,0,0,0
713,TAIWAN,0,1951,-8,-8,0,0,0
713,TAIWAN,0,1952,-8,-8,0,0,0
713,TAIWAN,0,1953,-8,-8,0,0,0
713,TAIWAN,0,1954,-8,-8,0,0,0
713,TAIWAN,0,1955,-8,-8,0,0,0
713,TAIWAN,0,1956,-8,-8,0,0,0
713,TAIWAN,0,1957,-8,-8,0,0,0
713,TAIWAN,0,1958,-8,-8,0,0,0
713,TAIWAN,0,1959,-8,-8,0,0,0
713,TAIWAN,0,1960,-8,-8,0,0,0
713,TAIWAN,0,1961,-8,-8,0,0,0
713,TAIWAN,0,1962,-8,-8,0,0,0
713,TAIWAN,0,1963,-8,-8,0,0,0
713,TAIWAN,0,1964,-8,-8,0,0,0
713,TAIWAN,0,1965,-8,-8,0,0,0
713,TAIWAN,0,1966,-8,-8,0,0,0
713,TAIWAN,0,1967,-8,-8,0,0,0
713,TAIWAN,0,1968,-8,-8,0,0,0
713,TAIWAN,0,1969,-8,-8,0,0,0
713,TAIWAN,0,1970,-8,-8,0,0,0
